#  SCIATRAN 3.1.19 (DOM, plane-parallel mode, scalar RT)
#  Spherical albedo: reflection
#                    60.00000           59.00000           54.00000           50.00000           47.00000           44.00000           41.00000           39.00000           37.00000           35.00000           34.00000           33.00000           32.00000           31.00000           30.00000           29.00000           28.00000           27.00000           26.00000           25.00000           24.00000           23.00000           22.00000           21.00000           20.00000           19.00000           18.00000           17.00000           16.00000           15.00000           14.00000           13.00000           12.00000           11.00000           10.00000            9.50000            9.00000            8.50000            8.00000            7.50000            7.00000            3.60100            3.60000            2.10000            2.09900            2.00000            0.50100            0.50000            0.01000            0.00000
# AOT = 0.0
    400.00000   2.206728532E-001   2.206665465E-001   2.206185968E-001   2.205528467E-001   2.204775257E-001   2.203663172E-001   2.201984797E-001   2.200402409E-001   2.198268884E-001   2.195373267E-001   2.193565270E-001   2.191454465E-001   2.188986287E-001   2.186095219E-001   2.182705307E-001   2.178730791E-001   2.174067538E-001   2.168586628E-001   2.162137199E-001   2.154541882E-001   2.145590890E-001   2.135041668E-001   2.122618145E-001   2.107994045E-001   2.090795688E-001   2.070608681E-001   2.046927443E-001   2.019169432E-001   1.986708660E-001   1.948875044E-001   1.904924270E-001   1.853913699E-001   1.794724980E-001   1.726351253E-001   1.648066102E-001   1.605024328E-001   1.559219441E-001   1.510510380E-001   1.458725417E-001   1.403672708E-001   1.345168718E-001   8.315371447E-002   8.313551203E-002   5.305962006E-002   5.303771430E-002   5.085401280E-002   1.406470432E-002   1.403769058E-002   2.923457014E-004  -4.291839495E-015
    412.50000   2.006675078E-001   2.006617908E-001   2.006183254E-001   2.005587251E-001   2.004904502E-001   2.003896471E-001   2.002375178E-001   2.000940927E-001   1.999007181E-001   1.996382768E-001   1.994744131E-001   1.992831062E-001   1.990594098E-001   1.987973839E-001   1.984901405E-001   1.981298997E-001   1.977072108E-001   1.972103688E-001   1.966256676E-001   1.959369810E-001   1.951252204E-001   1.941682944E-001   1.930410328E-001   1.917136649E-001   1.901520647E-001   1.883183560E-001   1.861663251E-001   1.836427118E-001   1.806902650E-001   1.772477098E-001   1.732470453E-001   1.686023013E-001   1.632116654E-001   1.569837366E-001   1.498529967E-001   1.459327496E-001   1.417611987E-001   1.373256474E-001   1.326106089E-001   1.275987621E-001   1.222735340E-001   7.554890791E-002   7.553235539E-002   4.818750849E-002   4.816759554E-002   4.618259713E-002   1.275894449E-002   1.273442288E-002   2.649078795E-004   4.052942480E-014
    442.50000   1.603120058E-001   1.603074688E-001   1.602729757E-001   1.602256795E-001   1.601715009E-001   1.600915127E-001   1.599708020E-001   1.598570030E-001   1.597035786E-001   1.594953653E-001   1.593653642E-001   1.592135932E-001   1.590361276E-001   1.588282529E-001   1.585845005E-001   1.582986900E-001   1.579633092E-001   1.575690470E-001   1.571049888E-001   1.565582758E-001   1.559136644E-001   1.551534800E-001   1.542575418E-001   1.532019356E-001   1.519591919E-001   1.504987532E-001   1.487833111E-001   1.467698245E-001   1.444119625E-001   1.416601068E-001   1.384592383E-001   1.347399999E-001   1.304204806E-001   1.254274140E-001   1.197088032E-001   1.165646763E-001   1.132191317E-001   1.096622343E-001   1.058818454E-001   1.018643847E-001   9.759689432E-002   6.021049676E-002   6.019726928E-002   3.836116448E-002   3.834527458E-002   3.676142490E-002   1.013191217E-002   1.011241326E-002   2.098834793E-004   2.478817743E-014
    490.00000   1.138904818E-001   1.138872872E-001   1.138630005E-001   1.138296998E-001   1.137915541E-001   1.137352380E-001   1.136502540E-001   1.135701391E-001   1.134621317E-001   1.133155601E-001   1.132240485E-001   1.131172143E-001   1.129922950E-001   1.128459714E-001   1.126743928E-001   1.124732054E-001   1.122371149E-001   1.119595551E-001   1.116328225E-001   1.112478309E-001   1.107937941E-001   1.102581830E-001   1.096266592E-001   1.088821933E-001   1.080051706E-001   1.069737003E-001   1.057610086E-001   1.043361353E-001   1.026656522E-001   1.007136738E-001   9.844038002E-002   9.579569057E-002   9.272055640E-002   8.916214692E-002   8.508305383E-002   8.283918787E-002   8.045096536E-002   7.791141329E-002   7.521203027E-002   7.234333418E-002   6.929634013E-002   4.264155617E-002   4.263214293E-002   2.711476259E-002   2.710348772E-002   2.597980849E-002   7.135987020E-003   7.122228642E-003   1.474026007E-004   5.646428587E-015
    510.00000   9.915912362E-002   9.915635143E-002   9.913527661E-002   9.910637992E-002   9.907327915E-002   9.902441144E-002   9.895066814E-002   9.888115043E-002   9.878743068E-002   9.866024945E-002   9.858084484E-002   9.848814533E-002   9.837975389E-002   9.825279076E-002   9.810391435E-002   9.792934669E-002   9.772449289E-002   9.748365370E-002   9.720014126E-002   9.686606549E-002   9.647205656E-002   9.600722569E-002   9.545910400E-002   9.481287280E-002   9.405144899E-002   9.315574663E-002   9.210240506E-002   9.086438391E-002   8.941244876E-002   8.771517767E-002   8.573767846E-002   8.343608771E-002   8.075869433E-002   7.765918060E-002   7.410469305E-002   7.214888059E-002   7.006691154E-002   6.785271008E-002   6.549887921E-002   6.299718024E-002   6.033982436E-002   3.709772292E-002   3.708951881E-002   2.357228372E-002   2.356246777E-002   2.258424128E-002   6.195533020E-003   6.183579748E-003   1.278519428E-004  -4.583285762E-015
    550.00000   7.591582317E-002   7.591371326E-002   7.589767348E-002   7.587568070E-002   7.585048844E-002   7.581329660E-002   7.575717330E-002   7.570426659E-002   7.563294171E-002   7.553615258E-002   7.547572375E-002   7.540517775E-002   7.532269057E-002   7.522607078E-002   7.511277542E-002   7.497992923E-002   7.482403484E-002   7.464075367E-002   7.442499336E-002   7.417074429E-002   7.387086666E-002   7.351705834E-002   7.309980471E-002   7.260778772E-002   7.202794384E-002   7.134565447E-002   7.054300430E-002   6.959922045E-002   6.849179158E-002   6.719646379E-002   6.568625722E-002   6.392726086E-002   6.187948472E-002   5.950700404E-002   5.678420205E-002   5.528521722E-002   5.368901251E-002   5.199090636E-002   5.018521500E-002   4.826562256E-002   4.622617584E-002   2.838569417E-002   2.837939963E-002   1.801601697E-002   1.800849768E-002   1.725921196E-002   4.724896319E-003   4.715769826E-003   9.734996355E-005  -1.228974721E-014
    560.00000   7.115841439E-002   7.115643928E-002   7.114142430E-002   7.112083670E-002   7.109725406E-002   7.106243859E-002   7.100990140E-002   7.096037536E-002   7.089360821E-002   7.080300426E-002   7.074643717E-002   7.068039956E-002   7.060318403E-002   7.051273922E-002   7.040668473E-002   7.028232904E-002   7.013639825E-002   6.996483090E-002   6.976285974E-002   6.952485851E-002   6.924414245E-002   6.891293774E-002   6.852233401E-002   6.806173024E-002   6.751888784E-002   6.688010717E-002   6.612859481E-002   6.524487179E-002   6.420781835E-002   6.299466740E-002   6.158008154E-002   5.993221202E-002   5.801349456E-002   5.579015648E-002   5.323807944E-002   5.183290873E-002   5.033648267E-002   4.874440375E-002   4.705133662E-002   4.525135533E-002   4.333887693E-002   2.660727217E-002   2.660136907E-002   1.688364990E-002   1.687660011E-002   1.617411149E-002   4.425947349E-003   4.417396193E-003   9.116107851E-005  -2.229207806E-014
    620.00000   4.905189480E-002   4.905054197E-002   4.904025781E-002   4.902615687E-002   4.901000463E-002   4.898615894E-002   4.895017566E-002   4.891625504E-002   4.887052636E-002   4.880847263E-002   4.876973078E-002   4.872450307E-002   4.867162026E-002   4.860967756E-002   4.853704484E-002   4.845187888E-002   4.835193751E-002   4.823443901E-002   4.809611790E-002   4.793311962E-002   4.774086339E-002   4.751402026E-002   4.724647911E-002   4.693096490E-002   4.655907152E-002   4.612137805E-002   4.560632345E-002   4.500047705E-002   4.428924393E-002   4.345684969E-002   4.248569677E-002   4.135364724E-002   4.003455555E-002   3.850480495E-002   3.674737705E-002   3.577912484E-002   3.474755803E-002   3.364960339E-002   3.248154488E-002   3.123926422E-002   2.991888718E-002   1.835707409E-002   1.835299412E-002   1.163889661E-002   1.163402806E-002   1.114892089E-002   3.045006693E-003   3.039116884E-003   6.262712596E-005  -5.028497571E-015
    665.00000   3.775508238E-002   3.775404459E-002   3.774615543E-002   3.773533837E-002   3.772294775E-002   3.770465543E-002   3.767705232E-002   3.765103161E-002   3.761595302E-002   3.756835173E-002   3.753863308E-002   3.750393930E-002   3.746337353E-002   3.741585826E-002   3.736014312E-002   3.729481429E-002   3.721815197E-002   3.712802244E-002   3.702192086E-002   3.689689044E-002   3.674941704E-002   3.657541217E-002   3.637018652E-002   3.612815649E-002   3.584286847E-002   3.550708660E-002   3.511192732E-002   3.464706381E-002   3.410126311E-002   3.346236961E-002   3.271680557E-002   3.184747821E-002   3.083418015E-002   2.965860573E-002   2.830748684E-002   2.756283811E-002   2.676931065E-002   2.592451571E-002   2.502557021E-002   2.406928212E-002   2.305264867E-002   1.414386368E-002   1.414071866E-002   8.965122579E-003   8.961369788E-003   8.587445327E-003   2.343320702E-003   2.338785632E-003   4.816305016E-005   4.912003562E-015
    673.75000   3.593952341E-002   3.593853606E-002   3.593103026E-002   3.592073884E-002   3.590895033E-002   3.589154692E-002   3.586528517E-002   3.584052895E-002   3.580715505E-002   3.576186705E-002   3.573359266E-002   3.570058495E-002   3.566199065E-002   3.561678462E-002   3.556377728E-002   3.550162355E-002   3.542868722E-002   3.534293831E-002   3.524199374E-002   3.512304043E-002   3.498273505E-002   3.481718777E-002   3.462193706E-002   3.439167039E-002   3.412024725E-002   3.380078242E-002   3.342482236E-002   3.298253919E-002   3.246324127E-002   3.185535668E-002   3.114595714E-002   3.031876553E-002   2.935453532E-002   2.823582302E-002   2.694997288E-002   2.624125841E-002   2.548599559E-002   2.468190653E-002   2.382624271E-002   2.291596152E-002   2.194820049E-002   1.346647262E-002   1.346347809E-002   8.535462259E-003   8.531888974E-003   8.175849889E-003   2.230701848E-003   2.226384360E-003   4.584370449E-005  -1.952974980E-014
