#  SCIATRAN 3.1.19 (DOM, plane-parallel mode, scalar RT)
#  Spherical albedo: reflection 
                     60.00000           59.00000           54.00000           50.00000           47.00000           44.00000           41.00000           39.00000           37.00000           35.00000           34.00000           33.00000           32.00000           31.00000           30.00000           29.00000           28.00000           27.00000           26.00000           25.00000           24.00000           23.00000           22.00000           21.00000           20.00000           19.00000           18.00000           17.00000           16.00000           15.00000           14.00000           13.00000           12.00000           11.00000           10.00000            9.50000            9.00000            8.50000            8.00000            7.50000            7.00000            3.60100            3.60000            2.10000            2.09900            2.00000            0.50100            0.50000            0.01000            0.00000
    450.00000   1.525089196E-001   1.525046093E-001   1.524718403E-001   1.524269084E-001   1.523754383E-001   1.522994494E-001   1.521847747E-001   1.520766668E-001   1.519309164E-001   1.517331189E-001   1.516096217E-001   1.514654442E-001   1.512968579E-001   1.510993842E-001   1.508678273E-001   1.505963153E-001   1.502777098E-001   1.499031620E-001   1.494622975E-001   1.489428913E-001   1.483304471E-001   1.476081514E-001   1.467567985E-001   1.457536212E-001   1.445724557E-001   1.431841822E-001   1.415532400E-001   1.396385914E-001   1.373960450E-001   1.347782610E-001   1.317327480E-001   1.281933657E-001   1.240820327E-001   1.193289293E-001   1.138845626E-001   1.108910599E-001   1.077057302E-001   1.043191533E-001   1.007198202E-001   9.689485866E-002   9.283199853E-002   5.724909160E-002   5.723650606E-002   3.646429625E-002   3.644918361E-002   3.494283941E-002   9.625731095E-003   9.607201164E-003   1.993068069E-004  -3.536732775E-014
    645.00000   4.259848829E-002   4.259731570E-002   4.258840172E-002   4.257617949E-002   4.256217927E-002   4.254151067E-002   4.251032170E-002   4.248092064E-002   4.244128492E-002   4.238749951E-002   4.235391989E-002   4.231471873E-002   4.226888260E-002   4.221519396E-002   4.215223996E-002   4.207842303E-002   4.199179986E-002   4.188995944E-002   4.177007144E-002   4.162879487E-002   4.146215910E-002   4.126554468E-002   4.103365362E-002   4.076017808E-002   4.043782816E-002   4.005843177E-002   3.961195766E-002   3.908674789E-002   3.847012657E-002   3.774838356E-002   3.690621289E-002   3.592435219E-002   3.478003941E-002   3.345268068E-002   3.192738768E-002   3.108686663E-002   3.019126399E-002   2.923789655E-002   2.822352327E-002   2.714455443E-002   2.599761338E-002   1.595046110E-002   1.594691493E-002   1.011130559E-002   1.010707423E-002   9.685462378E-003   2.643932451E-003   2.638816785E-003   5.435685485E-005   1.239600376E-014
    850.00000   1.479089962E-002   1.479049543E-002   1.478742262E-002   1.478320943E-002   1.477838336E-002   1.477125866E-002   1.476050758E-002   1.475037291E-002   1.473671047E-002   1.471817091E-002   1.470659633E-002   1.469308422E-002   1.467728531E-002   1.465878005E-002   1.463708155E-002   1.461163934E-002   1.458178380E-002   1.454668416E-002   1.450536521E-002   1.445667575E-002   1.439924760E-002   1.433148888E-002   1.425157364E-002   1.415732737E-002   1.404623613E-002   1.391548011E-002   1.376159576E-002   1.358055385E-002   1.336796651E-002   1.311907778E-002   1.282856508E-002   1.248971816E-002   1.209458734E-002   1.163593179E-002   1.110844081E-002   1.081755950E-002   1.050745649E-002   1.017717364E-002   9.825557486E-003   9.451331640E-003   9.053292032E-003   5.557855215E-003   5.556619323E-003   3.521894401E-003   3.520418595E-003   3.373373289E-003   9.191244101E-004   9.173439515E-004   1.887058636E-005   2.876044889E-015
   1660.00000   1.036441933E-003   1.036413520E-003   1.036197625E-003   1.035901652E-003   1.035562661E-003   1.035062109E-003   1.034306843E-003   1.033594881E-003   1.032635086E-003   1.031332698E-003   1.030519596E-003   1.029570386E-003   1.028460566E-003   1.027160659E-003   1.025636458E-003   1.023849328E-003   1.021752243E-003   1.019286854E-003   1.016384701E-003   1.012964964E-003   1.008931609E-003   1.004172900E-003   9.985607104E-004   9.919424671E-004   9.841418267E-004   9.749610253E-004   9.641571922E-004   9.514478659E-004   9.365255396E-004   9.190570279E-004   8.986695490E-004   8.748931286E-004   8.471710357E-004   8.149964752E-004   7.779981499E-004   7.575976850E-004   7.358505467E-004   7.126896901E-004   6.880343842E-004   6.617953019E-004   6.338882199E-004   3.888965589E-004   3.888100038E-004   2.462953160E-004   2.461920293E-004   2.358972621E-004   6.420886643E-005   6.408456055E-005   1.317672200E-006  -2.315196663E-014
#  SCIATRAN 3.1.19 (DOM, plane-parallel mode, scalar RT)
#  Spherical albedo: reflection 
                     60.00000           59.00000           54.00000           50.00000           47.00000           44.00000           41.00000           39.00000           37.00000           35.00000           34.00000           33.00000           32.00000           31.00000           30.00000           29.00000           28.00000           27.00000           26.00000           25.00000           24.00000           23.00000           22.00000           21.00000           20.00000           19.00000           18.00000           17.00000           16.00000           15.00000           14.00000           13.00000           12.00000           11.00000           10.00000            9.50000            9.00000            8.50000            8.00000            7.50000            7.00000            3.60100            3.60000            2.10000            2.09900            2.00000            0.50100            0.50000            0.01000            0.00000
    450.00000   1.751303267E-001   1.751260961E-001   1.750931792E-001   1.750476810E-001   1.749955001E-001   1.749183755E-001   1.748020577E-001   1.746918977E-001   1.745419647E-001   1.743375572E-001   1.742102915E-001   1.740625386E-001   1.738907092E-001   1.736904924E-001   1.734568881E-001   1.731814709E-001   1.728545963E-001   1.724677532E-001   1.720109731E-001   1.714725234E-001   1.708385107E-001   1.700928455E-001   1.692171797E-001   1.681897899E-001   1.669857439E-001   1.655803377E-001   1.639426707E-001   1.620335703E-001   1.598108478E-001   1.572292990E-001   1.542387876E-001   1.507761424E-001   1.464176147E-001   1.411083114E-001   1.351526631E-001   1.319206205E-001   1.285108226E-001   1.249137936E-001   1.211181897E-001   1.171114494E-001   1.128816521E-001   7.661539679E-002   7.660272409E-002   5.121767111E-002   5.119637055E-002   4.904381832E-002   1.331647402E-002   1.329078766E-002   2.768515737E-004   5.299162524E-018
    645.00000   6.680284721E-002   6.680166047E-002   6.679200040E-002   6.677844725E-002   6.676287056E-002   6.673980319E-002   6.670505783E-002   6.667188116E-002   6.662596076E-002   6.656286559E-002   6.652378211E-002   6.647885733E-002   6.642712615E-002   6.636742913E-002   6.629842085E-002   6.621623127E-002   6.611665957E-002   6.599740739E-002   6.585577702E-002   6.568858493E-002   6.549204912E-002   6.526177200E-002   6.499271354E-002   6.467887796E-002   6.431334305E-002   6.389095502E-002   6.340480461E-002   6.284385589E-002   6.219612652E-002   6.144867707E-002   6.058708198E-002   5.959319298E-002   5.812778816E-002   5.617476257E-002   5.403015243E-002   5.288164067E-002   5.168350784E-002   5.043326132E-002   4.912788702E-002   4.776404720E-002   4.633860792E-002   3.459403513E-002   3.459003932E-002   2.396187472E-002   2.395169875E-002   2.291148774E-002   6.028859390E-003   6.017088286E-003   1.235146196E-004  -8.445176177E-019
